ANO,MÊS,LOCALIZAÇÃO,PRODUTO,PRODUÇÃO,REGIÃO
2017-01-01,FEV,TERRA,GÁS NATURAL,"3955,29269",SERGIPE
2017-01-01,JAN,TERRA,GÁS NATURAL,"4406,03065",SERGIPE
2017-01-01,JUL,TERRA,GÁS NATURAL,"3791,85842",SERGIPE
2017-01-01,JUN,TERRA,GÁS NATURAL,"3746,95156",SERGIPE
2017-01-01,MAI,TERRA,GÁS NATURAL,"4447,31427",SERGIPE
2017-01-01,MAR,TERRA,GÁS NATURAL,"4248,51298",SERGIPE
2017-01-01,NOV,TERRA,GÁS NATURAL,"3860,95199",SERGIPE
2017-01-01,OUT,TERRA,GÁS NATURAL,"4310,424",SERGIPE
2017-01-01,SET,TERRA,GÁS NATURAL,"4192,50997",SERGIPE
2018-01-01,ABR,MAR,GÁS NATURAL,"45521,05304",SERGIPE
2018-01-01,AGO,MAR,GÁS NATURAL,"63851,97274",SERGIPE
2018-01-01,DEZ,MAR,GÁS NATURAL,"66712,98271",SERGIPE
2018-01-01,FEV,MAR,GÁS NATURAL,"60755,00311",SERGIPE
2018-01-01,JAN,MAR,GÁS NATURAL,"72870,61446",SERGIPE
2018-01-01,JUL,MAR,GÁS NATURAL,"64388,72711",SERGIPE
2018-01-01,JUN,MAR,GÁS NATURAL,"63216,38884",SERGIPE
2018-01-01,MAI,MAR,GÁS NATURAL,"63321,70874",SERGIPE
2018-01-01,MAR,MAR,GÁS NATURAL,"61159,03676",SERGIPE
2018-01-01,NOV,MAR,GÁS NATURAL,"63282,05383",SERGIPE
2018-01-01,OUT,MAR,GÁS NATURAL,"66377,65739",SERGIPE
2018-01-01,SET,MAR,GÁS NATURAL,"62426,29676",SERGIPE
2018-01-01,ABR,TERRA,GÁS NATURAL,"3083,27908",SERGIPE
2018-01-01,AGO,TERRA,GÁS NATURAL,"2793,97786",SERGIPE
2018-01-01,DEZ,TERRA,GÁS NATURAL,"3080,1641",SERGIPE
2018-01-01,FEV,TERRA,GÁS NATURAL,"3495,94481",SERGIPE
2018-01-01,JAN,TERRA,GÁS NATURAL,"4225,07293",SERGIPE
2018-01-01,JUL,TERRA,GÁS NATURAL,"2957,36176",SERGIPE
2018-01-01,JUN,TERRA,GÁS NATURAL,"2763,93493",SERGIPE
2018-01-01,MAI,TERRA,GÁS NATURAL,"2828,62664",SERGIPE
2018-01-01,MAR,TERRA,GÁS NATURAL,"3510,20167",SERGIPE
2018-01-01,NOV,TERRA,GÁS NATURAL,"2855,45542",SERGIPE
2018-01-01,OUT,TERRA,GÁS NATURAL,"2980,58242",SERGIPE
2018-01-01,SET,TERRA,GÁS NATURAL,"2872,07473",SERGIPE
2019-01-01,ABR,MAR,GÁS NATURAL,"52774,80544",SERGIPE
2019-01-01,AGO,MAR,GÁS NATURAL,"33307,93059",SERGIPE
2019-01-01,DEZ,MAR,GÁS NATURAL,"39508,92922",SERGIPE
2019-01-01,FEV,MAR,GÁS NATURAL,"46607,8869",SERGIPE
2019-01-01,JAN,MAR,GÁS NATURAL,"59946,77809",SERGIPE
2019-01-01,JUL,MAR,GÁS NATURAL,"55006,52999",SERGIPE
2019-01-01,JUN,MAR,GÁS NATURAL,"56104,69676",SERGIPE
2019-01-01,MAI,MAR,GÁS NATURAL,"54262,33912",SERGIPE
2019-01-01,MAR,MAR,GÁS NATURAL,"54533,6094",SERGIPE
2019-01-01,NOV,MAR,GÁS NATURAL,"38000,16644",SERGIPE
2019-01-01,OUT,MAR,GÁS NATURAL,"56901,68822",SERGIPE
2019-01-01,SET,MAR,GÁS NATURAL,"58058,31062",SERGIPE
2019-01-01,ABR,TERRA,GÁS NATURAL,"3365,58004",SERGIPE
2019-01-01,AGO,TERRA,GÁS NATURAL,"3568,23325",SERGIPE
2019-01-01,DEZ,TERRA,GÁS NATURAL,"3377,5109",SERGIPE
2019-01-01,FEV,TERRA,GÁS NATURAL,"2857,50131",SERGIPE
2019-01-01,JAN,TERRA,GÁS NATURAL,"3280,59765",SERGIPE
2019-01-01,JUL,TERRA,GÁS NATURAL,"3573,0268",SERGIPE
2019-01-01,JUN,TERRA,GÁS NATURAL,"3258,93831",SERGIPE
2019-01-01,MAI,TERRA,GÁS NATURAL,"3492,83996",SERGIPE
2019-01-01,MAR,TERRA,GÁS NATURAL,"3033,5228",SERGIPE
2019-01-01,NOV,TERRA,GÁS NATURAL,"3281,47135",SERGIPE
2019-01-01,OUT,TERRA,GÁS NATURAL,"3750,93286",SERGIPE
2019-01-01,SET,TERRA,GÁS NATURAL,"3579,16777",SERGIPE
2020-01-01,ABR,MAR,GÁS NATURAL,"9348,85486",SERGIPE
2020-01-01,AGO,MAR,GÁS NATURAL,"294,31433",SERGIPE
2020-01-01,DEZ,MAR,GÁS NATURAL,"226,94107",SERGIPE
2020-01-01,FEV,MAR,GÁS NATURAL,"43054,3275",SERGIPE
2020-01-01,JAN,MAR,GÁS NATURAL,"41391,49751",SERGIPE
2020-01-01,JUL,MAR,GÁS NATURAL,"253,77842",SERGIPE
2020-01-01,JUN,MAR,GÁS NATURAL,"262,88267",SERGIPE
2020-01-01,MAI,MAR,GÁS NATURAL,"255,829",SERGIPE
2020-01-01,MAR,MAR,GÁS NATURAL,"52098,0665",SERGIPE
2020-01-01,NOV,MAR,GÁS NATURAL,"273,57",SERGIPE
2020-01-01,OUT,MAR,GÁS NATURAL,"223,231",SERGIPE
2020-01-01,SET,MAR,GÁS NATURAL,"252,229",SERGIPE
2020-01-01,ABR,TERRA,GÁS NATURAL,"2245,93457",SERGIPE
2020-01-01,AGO,TERRA,GÁS NATURAL,"1821,69613",SERGIPE
2020-01-01,DEZ,TERRA,GÁS NATURAL,"1444,49876",SERGIPE
2020-01-01,FEV,TERRA,GÁS NATURAL,"2885,89494",SERGIPE
2020-01-01,JAN,TERRA,GÁS NATURAL,"3152,8239",SERGIPE
2020-01-01,JUL,TERRA,GÁS NATURAL,"1945,11409",SERGIPE
2020-01-01,JUN,TERRA,GÁS NATURAL,"1869,25348",SERGIPE
2020-01-01,MAI,TERRA,GÁS NATURAL,"2095,08237",SERGIPE
2020-01-01,MAR,TERRA,GÁS NATURAL,"2981,4437",SERGIPE
2020-01-01,NOV,TERRA,GÁS NATURAL,"1605,07278",SERGIPE
2020-01-01,OUT,TERRA,GÁS NATURAL,"1794,96026",SERGIPE
2020-01-01,SET,TERRA,GÁS NATURAL,"1638,12614",SERGIPE
2021-01-01,ABR,MAR,GÁS NATURAL,"190,834",SERGIPE
2021-01-01,AGO,MAR,GÁS NATURAL,"60,21733",SERGIPE
2021-01-01,DEZ,MAR,GÁS NATURAL,"27,71665",SERGIPE
2021-01-01,FEV,MAR,GÁS NATURAL,"261,087",SERGIPE
2021-01-01,JAN,MAR,GÁS NATURAL,"253,778",SERGIPE
2021-01-01,JUL,MAR,GÁS NATURAL,"240,21738",SERGIPE
2021-01-01,JUN,MAR,GÁS NATURAL,"191,95944",SERGIPE
2021-01-01,MAI,MAR,GÁS NATURAL,"202,856",SERGIPE
2021-01-01,MAR,MAR,GÁS NATURAL,"256,113",SERGIPE
2021-01-01,NOV,MAR,GÁS NATURAL,"12,22866",SERGIPE
2021-01-01,OUT,MAR,GÁS NATURAL,"2,03743",SERGIPE
2021-01-01,SET,MAR,GÁS NATURAL,"0,8059",SERGIPE
2021-01-01,ABR,TERRA,GÁS NATURAL,"1381,61418",SERGIPE
2021-01-01,AGO,TERRA,GÁS NATURAL,"1349,14461",SERGIPE
2021-01-01,DEZ,TERRA,GÁS NATURAL,"1315,75289",SERGIPE
2021-01-01,FEV,TERRA,GÁS NATURAL,"1540,0554",SERGIPE
2021-01-01,JAN,TERRA,GÁS NATURAL,"1514,2979",SERGIPE
2021-01-01,JUL,TERRA,GÁS NATURAL,"1374,48223",SERGIPE
2021-01-01,JUN,TERRA,GÁS NATURAL,"1310,14326",SERGIPE
2021-01-01,MAI,TERRA,GÁS NATURAL,"1401,74202",SERGIPE
2021-01-01,MAR,TERRA,GÁS NATURAL,"1591,15982",SERGIPE
2021-01-01,NOV,TERRA,GÁS NATURAL,"1198,12993",SERGIPE
2021-01-01,OUT,TERRA,GÁS NATURAL,"1361,36245",SERGIPE
2021-01-01,SET,TERRA,GÁS NATURAL,"1210,80126",SERGIPE
2022-01-01,ABR,MAR,GÁS NATURAL,"78,43979",SERGIPE
2022-01-01,AGO,MAR,GÁS NATURAL,"94,09785",SERGIPE
2022-01-01,DEZ,MAR,GÁS NATURAL,"87,15384",SERGIPE
2022-01-01,FEV,MAR,GÁS NATURAL,"72,09924",SERGIPE
2022-01-01,JAN,MAR,GÁS NATURAL,"46,22629",SERGIPE
2022-01-01,JUL,MAR,GÁS NATURAL,"85,50761",SERGIPE
2022-01-01,JUN,MAR,GÁS NATURAL,"93,47567",SERGIPE
2022-01-01,MAI,MAR,GÁS NATURAL,"86,74005",SERGIPE
2022-01-01,MAR,MAR,GÁS NATURAL,"76,20181",SERGIPE
2022-01-01,NOV,MAR,GÁS NATURAL,"91,51103",SERGIPE
2022-01-01,OUT,MAR,GÁS NATURAL,"99,03172",SERGIPE
2022-01-01,SET,MAR,GÁS NATURAL,"94,95712",SERGIPE
2022-01-01,ABR,TERRA,GÁS NATURAL,"1269,63687",SERGIPE
2022-01-01,AGO,TERRA,GÁS NATURAL,"79,87931",SERGIPE
2022-01-01,DEZ,TERRA,GÁS NATURAL,"1081,77968",SERGIPE
2022-01-01,FEV,TERRA,GÁS NATURAL,"926,4301",SERGIPE
2022-01-01,JAN,TERRA,GÁS NATURAL,"1108,86127",SERGIPE
2022-01-01,JUL,TERRA,GÁS NATURAL,"90,17893",SERGIPE
2022-01-01,JUN,TERRA,GÁS NATURAL,"80,09618",SERGIPE
2022-01-01,MAI,TERRA,GÁS NATURAL,"820,70526",SERGIPE
2022-01-01,MAR,TERRA,GÁS NATURAL,"1484,9844",SERGIPE
2022-01-01,NOV,TERRA,GÁS NATURAL,"743,38803",SERGIPE
2022-01-01,OUT,TERRA,GÁS NATURAL,"331,7614",SERGIPE
2022-01-01,SET,TERRA,GÁS NATURAL,"83,12143",SERGIPE
2023-01-01,ABR,MAR,GÁS NATURAL,"83,63",SERGIPE
2023-01-01,AGO,MAR,GÁS NATURAL,"54,529",SERGIPE
2023-01-01,FEV,MAR,GÁS NATURAL,"86,386",SERGIPE
2023-01-01,JAN,MAR,GÁS NATURAL,"86,289",SERGIPE
2023-01-01,JUL,MAR,GÁS NATURAL,"66,231",SERGIPE
2023-01-01,JUN,MAR,GÁS NATURAL,"74,974",SERGIPE
2023-01-01,MAI,MAR,GÁS NATURAL,"84,584",SERGIPE
2023-01-01,MAR,MAR,GÁS NATURAL,"92,61",SERGIPE
2023-01-01,SET,MAR,GÁS NATURAL,"58,752",SERGIPE
2023-01-01,ABR,TERRA,GÁS NATURAL,"1473,559",SERGIPE
2023-01-01,AGO,TERRA,GÁS NATURAL,"1739,312",SERGIPE
2023-01-01,FEV,TERRA,GÁS NATURAL,"1067,749",SERGIPE
2023-01-01,JAN,TERRA,GÁS NATURAL,"1168,05",SERGIPE
2023-01-01,JUL,TERRA,GÁS NATURAL,"1466,205",SERGIPE
2023-01-01,JUN,TERRA,GÁS NATURAL,"1449,328",SERGIPE
2023-01-01,MAI,TERRA,GÁS NATURAL,"1531,448",SERGIPE
2023-01-01,MAR,TERRA,GÁS NATURAL,"1557,696",SERGIPE
2023-01-01,SET,TERRA,GÁS NATURAL,"1615,853",SERGIPE
1997-01-01,ABR,NÃO SE APLICA,LGN,"136887,0",BRASIL
1997-01-01,AGO,NÃO SE APLICA,LGN,"148900,0",BRASIL
1997-01-01,DEZ,NÃO SE APLICA,LGN,"137787,0",BRASIL
1997-01-01,FEV,NÃO SE APLICA,LGN,"124997,0",BRASIL
1997-01-01,JAN,NÃO SE APLICA,LGN,"129098,0",BRASIL
1997-01-01,JUL,NÃO SE APLICA,LGN,"153445,0",BRASIL
1997-01-01,JUN,NÃO SE APLICA,LGN,"140046,0",BRASIL
1997-01-01,MAI,NÃO SE APLICA,LGN,"136638,0",BRASIL
1997-01-01,MAR,NÃO SE APLICA,LGN,"132744,0",BRASIL
1997-01-01,NOV,NÃO SE APLICA,LGN,"123888,0",BRASIL
1997-01-01,OUT,NÃO SE APLICA,LGN,"121126,0",BRASIL
1997-01-01,SET,NÃO SE APLICA,LGN,"125084,0",BRASIL
1998-01-01,ABR,NÃO SE APLICA,LGN,"860994,924209",BRASIL
1998-01-01,AGO,NÃO SE APLICA,LGN,"936554,561106",BRASIL
1998-01-01,DEZ,NÃO SE APLICA,LGN,"866655,764259",BRASIL
1998-01-01,FEV,NÃO SE APLICA,LGN,"786208,9353479999",BRASIL
1998-01-01,JAN,NÃO SE APLICA,LGN,"812003,4971779999",BRASIL
1998-01-01,JUL,NÃO SE APLICA,LGN,"965141,804019",BRASIL
1998-01-01,JUN,NÃO SE APLICA,LGN,"880864,4730700001",BRASIL
1998-01-01,MAI,NÃO SE APLICA,LGN,"859428,758348",BRASIL
1998-01-01,MAR,NÃO SE APLICA,LGN,"834936,189703",BRASIL
1998-01-01,NOV,NÃO SE APLICA,LGN,"779233,522184",BRASIL
1998-01-01,OUT,NÃO SE APLICA,LGN,"761861,0327528",BRASIL
1998-01-01,SET,NÃO SE APLICA,LGN,"786756,1498339999",BRASIL
1999-01-01,ABR,NÃO SE APLICA,LGN,"136991,0",BRASIL
1999-01-01,AGO,NÃO SE APLICA,LGN,"154101,0",BRASIL
1999-01-01,DEZ,NÃO SE APLICA,LGN,"157201,0",BRASIL
1999-01-01,FEV,NÃO SE APLICA,LGN,"121629,0",BRASIL
1999-01-01,JAN,NÃO SE APLICA,LGN,"138316,0",BRASIL
1999-01-01,JUL,NÃO SE APLICA,LGN,"141947,0",BRASIL
1999-01-01,JUN,NÃO SE APLICA,LGN,"133555,0",BRASIL
1999-01-01,MAI,NÃO SE APLICA,LGN,"145857,0",BRASIL
1999-01-01,MAR,NÃO SE APLICA,LGN,"137284,0",BRASIL
1999-01-01,NOV,NÃO SE APLICA,LGN,"135309,0",BRASIL
1999-01-01,OUT,NÃO SE APLICA,LGN,"144563,0",BRASIL
1999-01-01,SET,NÃO SE APLICA,LGN,"145617,0",BRASIL
2000-01-01,ABR,NÃO SE APLICA,LGN,"181140,0",BRASIL
2000-01-01,AGO,NÃO SE APLICA,LGN,"174825,0",BRASIL
2000-01-01,DEZ,NÃO SE APLICA,LGN,"182753,0",BRASIL
2000-01-01,FEV,NÃO SE APLICA,LGN,"143564,0",BRASIL
2000-01-01,JAN,NÃO SE APLICA,LGN,"159606,0",BRASIL
2000-01-01,JUL,NÃO SE APLICA,LGN,"172081,0",BRASIL
2000-01-01,JUN,NÃO SE APLICA,LGN,"176844,0",BRASIL
2000-01-01,MAI,NÃO SE APLICA,LGN,"196377,0",BRASIL
2000-01-01,MAR,NÃO SE APLICA,LGN,"180278,0",BRASIL
2000-01-01,NOV,NÃO SE APLICA,LGN,"163518,0",BRASIL
2000-01-01,OUT,NÃO SE APLICA,LGN,"192379,0",BRASIL
2000-01-01,SET,NÃO SE APLICA,LGN,"161724,0",BRASIL
2001-01-01,ABR,NÃO SE APLICA,LGN,"183882,0",BRASIL
2001-01-01,AGO,NÃO SE APLICA,LGN,"192301,0",BRASIL
2001-01-01,DEZ,NÃO SE APLICA,LGN,"211651,0",BRASIL
2001-01-01,FEV,NÃO SE APLICA,LGN,"160854,0",BRASIL
2001-01-01,JAN,NÃO SE APLICA,LGN,"187537,0",BRASIL
2001-01-01,JUL,NÃO SE APLICA,LGN,"200665,0",BRASIL
2001-01-01,JUN,NÃO SE APLICA,LGN,"195600,0",BRASIL
2001-01-01,MAI,NÃO SE APLICA,LGN,"187864,0",BRASIL
2001-01-01,MAR,NÃO SE APLICA,LGN,"195536,0",BRASIL
2001-01-01,NOV,NÃO SE APLICA,LGN,"205364,0",BRASIL
2001-01-01,OUT,NÃO SE APLICA,LGN,"209308,0",BRASIL
2001-01-01,SET,NÃO SE APLICA,LGN,"201205,0",BRASIL
2002-01-01,ABR,NÃO SE APLICA,LGN,"196256,0",BRASIL
2002-01-01,AGO,NÃO SE APLICA,LGN,"238089,0",BRASIL
2002-01-01,DEZ,NÃO SE APLICA,LGN,"237591,0",BRASIL
2002-01-01,FEV,NÃO SE APLICA,LGN,"181624,0",BRASIL
2002-01-01,JAN,NÃO SE APLICA,LGN,"216983,0",BRASIL
2002-01-01,JUL,NÃO SE APLICA,LGN,"198912,0",BRASIL
2002-01-01,JUN,NÃO SE APLICA,LGN,"220969,0",BRASIL
2002-01-01,MAI,NÃO SE APLICA,LGN,"236617,0",BRASIL
2002-01-01,MAR,NÃO SE APLICA,LGN,"218189,0",BRASIL
2002-01-01,NOV,NÃO SE APLICA,LGN,"224412,0",BRASIL
2002-01-01,OUT,NÃO SE APLICA,LGN,"222701,0",BRASIL
2002-01-01,SET,NÃO SE APLICA,LGN,"218482,0",BRASIL
2003-01-01,ABR,NÃO SE APLICA,LGN,"265460,0",BRASIL
2003-01-01,AGO,NÃO SE APLICA,LGN,"291551,0",BRASIL
2003-01-01,DEZ,NÃO SE APLICA,LGN,"282195,0",BRASIL
2003-01-01,FEV,NÃO SE APLICA,LGN,"241701,0",BRASIL
2003-01-01,JAN,NÃO SE APLICA,LGN,"261330,0",BRASIL
2003-01-01,JUL,NÃO SE APLICA,LGN,"278743,0",BRASIL
2003-01-01,JUN,NÃO SE APLICA,LGN,"267959,0",BRASIL
2003-01-01,MAI,NÃO SE APLICA,LGN,"268248,0",BRASIL
2003-01-01,MAR,NÃO SE APLICA,LGN,"275825,0",BRASIL
2003-01-01,NOV,NÃO SE APLICA,LGN,"271894,0",BRASIL
2003-01-01,OUT,NÃO SE APLICA,LGN,"283219,0",BRASIL
2003-01-01,SET,NÃO SE APLICA,LGN,"278883,0",BRASIL
2004-01-01,ABR,NÃO SE APLICA,LGN,"290524,0",BRASIL
2004-01-01,AGO,NÃO SE APLICA,LGN,"265912,0",BRASIL
2004-01-01,DEZ,NÃO SE APLICA,LGN,"342279,0",BRASIL
2004-01-01,FEV,NÃO SE APLICA,LGN,"283004,0",BRASIL
2004-01-01,JAN,NÃO SE APLICA,LGN,"292248,0",BRASIL
2004-01-01,JUL,NÃO SE APLICA,LGN,"272941,0",BRASIL
2004-01-01,JUN,NÃO SE APLICA,LGN,"297232,0",BRASIL
2004-01-01,MAI,NÃO SE APLICA,LGN,"300121,0",BRASIL
2004-01-01,MAR,NÃO SE APLICA,LGN,"303661,0",BRASIL
2004-01-01,NOV,NÃO SE APLICA,LGN,"299779,0",BRASIL
2004-01-01,OUT,NÃO SE APLICA,LGN,"319979,0",BRASIL
2004-01-01,SET,NÃO SE APLICA,LGN,"302739,0",BRASIL
2005-01-01,ABR,NÃO SE APLICA,LGN,"300848,0",BRASIL
2005-01-01,AGO,NÃO SE APLICA,LGN,"444526,0",BRASIL
2005-01-01,DEZ,NÃO SE APLICA,LGN,"437753,0",BRASIL
2005-01-01,FEV,NÃO SE APLICA,LGN,"324637,0",BRASIL
2005-01-01,JAN,NÃO SE APLICA,LGN,"341633,0",BRASIL
2005-01-01,JUL,NÃO SE APLICA,LGN,"430707,0",BRASIL
2005-01-01,JUN,NÃO SE APLICA,LGN,"394340,0",BRASIL
2005-01-01,MAI,NÃO SE APLICA,LGN,"346255,0",BRASIL
2005-01-01,MAR,NÃO SE APLICA,LGN,"359797,0",BRASIL
2005-01-01,NOV,NÃO SE APLICA,LGN,"405714,0",BRASIL
2005-01-01,OUT,NÃO SE APLICA,LGN,"393116,0",BRASIL
2005-01-01,SET,NÃO SE APLICA,LGN,"422271,0",BRASIL
2006-01-01,ABR,NÃO SE APLICA,LGN,"427118,0",BRASIL
2006-01-01,AGO,NÃO SE APLICA,LGN,"448122,0",BRASIL
2006-01-01,DEZ,NÃO SE APLICA,LGN,"430297,0",BRASIL
2006-01-01,FEV,NÃO SE APLICA,LGN,"379988,0",BRASIL
2006-01-01,JAN,NÃO SE APLICA,LGN,"433402,0",BRASIL
2006-01-01,JUL,NÃO SE APLICA,LGN,"451394,0",BRASIL
2006-01-01,JUN,NÃO SE APLICA,LGN,"408673,0",BRASIL
2006-01-01,MAI,NÃO SE APLICA,LGN,"394475,0",BRASIL
2006-01-01,MAR,NÃO SE APLICA,LGN,"368853,0",BRASIL
2006-01-01,NOV,NÃO SE APLICA,LGN,"417075,0",BRASIL
2006-01-01,OUT,NÃO SE APLICA,LGN,"422299,0",BRASIL
2006-01-01,SET,NÃO SE APLICA,LGN,"431521,0",BRASIL
2007-01-01,ABR,NÃO SE APLICA,LGN,"397119,0",BRASIL
2007-01-01,AGO,NÃO SE APLICA,LGN,"432147,0",BRASIL
2007-01-01,DEZ,NÃO SE APLICA,LGN,"432133,0",BRASIL
2007-01-01,FEV,NÃO SE APLICA,LGN,"390995,0",BRASIL
2007-01-01,JAN,NÃO SE APLICA,LGN,"424447,0",BRASIL
2007-01-01,JUL,NÃO SE APLICA,LGN,"391773,0",BRASIL
2007-01-01,JUN,NÃO SE APLICA,LGN,"397865,0",BRASIL
2007-01-01,MAI,NÃO SE APLICA,LGN,"384808,0",BRASIL
2007-01-01,MAR,NÃO SE APLICA,LGN,"417428,0",BRASIL
2007-01-01,NOV,NÃO SE APLICA,LGN,"417767,0",BRASIL
2007-01-01,OUT,NÃO SE APLICA,LGN,"416683,0",BRASIL
2007-01-01,SET,NÃO SE APLICA,LGN,"410025,0",BRASIL
2008-01-01,ABR,NÃO SE APLICA,LGN,"415405,0",BRASIL
2008-01-01,AGO,NÃO SE APLICA,LGN,"434438,2749",BRASIL
2008-01-01,DEZ,NÃO SE APLICA,LGN,"404477,52509999997",BRASIL
2008-01-01,FEV,NÃO SE APLICA,LGN,"397002,0",BRASIL
2008-01-01,JAN,NÃO SE APLICA,LGN,"440071,0",BRASIL
2008-01-01,JUL,NÃO SE APLICA,LGN,"430088,4634",BRASIL
2008-01-01,JUN,NÃO SE APLICA,LGN,"413417,56799999997",BRASIL
2008-01-01,MAI,NÃO SE APLICA,LGN,"426097,0",BRASIL
2008-01-01,MAR,NÃO SE APLICA,LGN,"421577,0",BRASIL
2008-01-01,NOV,NÃO SE APLICA,LGN,"401377,167",BRASIL
2008-01-01,OUT,NÃO SE APLICA,LGN,"420233,6626",BRASIL
2008-01-01,SET,NÃO SE APLICA,LGN,"424177,17",BRASIL
2009-01-01,ABR,NÃO SE APLICA,LGN,"387504,828",BRASIL
2009-01-01,AGO,NÃO SE APLICA,LGN,"377695,5122",BRASIL
2009-01-01,DEZ,NÃO SE APLICA,LGN,"396653,6614",BRASIL
2009-01-01,FEV,NÃO SE APLICA,LGN,"369805,94560000004",BRASIL
2009-01-01,JAN,NÃO SE APLICA,LGN,"411394,0994",BRASIL
2009-01-01,JUL,NÃO SE APLICA,LGN,"359796,0626",BRASIL
2009-01-01,JUN,NÃO SE APLICA,LGN,"308367,72000000003",BRASIL
2009-01-01,MAI,NÃO SE APLICA,LGN,"414955,13759999996",BRASIL
2009-01-01,MAR,NÃO SE APLICA,LGN,"397074,2012",BRASIL
2009-01-01,NOV,NÃO SE APLICA,LGN,"380653,038",BRASIL
2009-01-01,OUT,NÃO SE APLICA,LGN,"393222,972",BRASIL
2009-01-01,SET,NÃO SE APLICA,LGN,"368489,718",BRASIL
2010-01-01,ABR,NÃO SE APLICA,LGN,"408729,972",BRASIL
2010-01-01,AGO,NÃO SE APLICA,LGN,"429871,526",BRASIL
2010-01-01,DEZ,NÃO SE APLICA,LGN,"449239,455",BRASIL
2010-01-01,FEV,NÃO SE APLICA,LGN,"352331,108",BRASIL
2010-01-01,JAN,NÃO SE APLICA,LGN,"394478,232",BRASIL
2010-01-01,JUL,NÃO SE APLICA,LGN,"421267,77999999997",BRASIL
2010-01-01,JUN,NÃO SE APLICA,LGN,"361116,288",BRASIL
2010-01-01,MAI,NÃO SE APLICA,LGN,"408180,123",BRASIL
2010-01-01,MAR,NÃO SE APLICA,LGN,"370465,51",BRASIL
2010-01-01,NOV,NÃO SE APLICA,LGN,"432542,551",BRASIL
2010-01-01,OUT,NÃO SE APLICA,LGN,"394246,55799999996",BRASIL
2010-01-01,SET,NÃO SE APLICA,LGN,"379501,431",BRASIL
2011-01-01,ABR,NÃO SE APLICA,LGN,"425914,222",BRASIL
2011-01-01,AGO,NÃO SE APLICA,LGN,"431543,404",BRASIL
2011-01-01,DEZ,NÃO SE APLICA,LGN,"430133,891",BRASIL
2011-01-01,FEV,NÃO SE APLICA,LGN,"396325,094",BRASIL
2011-01-01,JAN,NÃO SE APLICA,LGN,"446965,673",BRASIL
2011-01-01,JUL,NÃO SE APLICA,LGN,"416363,454",BRASIL
2011-01-01,JUN,NÃO SE APLICA,LGN,"433141,81",BRASIL
2011-01-01,MAI,NÃO SE APLICA,LGN,"447004,853",BRASIL
2011-01-01,MAR,NÃO SE APLICA,LGN,"409910,532",BRASIL
2011-01-01,NOV,NÃO SE APLICA,LGN,"394022,535",BRASIL
2011-01-01,OUT,NÃO SE APLICA,LGN,"424817,2",BRASIL
2011-01-01,SET,NÃO SE APLICA,LGN,"422186,206",BRASIL
2012-01-01,ABR,NÃO SE APLICA,LGN,"404176,363",BRASIL
2012-01-01,AGO,NÃO SE APLICA,LGN,"444373,072",BRASIL
2012-01-01,DEZ,NÃO SE APLICA,LGN,"461550,686",BRASIL
2012-01-01,FEV,NÃO SE APLICA,LGN,"386569,496",BRASIL
2012-01-01,JAN,NÃO SE APLICA,LGN,"419625,218",BRASIL
2012-01-01,JUL,NÃO SE APLICA,LGN,"454734,92299999995",BRASIL
2012-01-01,JUN,NÃO SE APLICA,LGN,"448168,038",BRASIL
2012-01-01,MAI,NÃO SE APLICA,LGN,"436381,068",BRASIL
2012-01-01,MAR,NÃO SE APLICA,LGN,"400192,403",BRASIL
2012-01-01,NOV,NÃO SE APLICA,LGN,"424337,516",BRASIL
2012-01-01,OUT,NÃO SE APLICA,LGN,"433877,095",BRASIL
2012-01-01,SET,NÃO SE APLICA,LGN,"394386,345",BRASIL
2013-01-01,ABR,NÃO SE APLICA,LGN,"442243,34",BRASIL
2013-01-01,AGO,NÃO SE APLICA,LGN,"428199,76",BRASIL
2013-01-01,DEZ,NÃO SE APLICA,LGN,"432153,50200000004",BRASIL
2013-01-01,FEV,NÃO SE APLICA,LGN,"403528,588",BRASIL
2013-01-01,JAN,NÃO SE APLICA,LGN,"438375,245",BRASIL
2013-01-01,JUL,NÃO SE APLICA,LGN,"458545,88",BRASIL
2013-01-01,JUN,NÃO SE APLICA,LGN,"447495,334",BRASIL
2013-01-01,MAI,NÃO SE APLICA,LGN,"446454,375",BRASIL
2013-01-01,MAR,NÃO SE APLICA,LGN,"458612,859",BRASIL
2013-01-01,NOV,NÃO SE APLICA,LGN,"425182,502",BRASIL
2013-01-01,OUT,NÃO SE APLICA,LGN,"431991,523",BRASIL
2013-01-01,SET,NÃO SE APLICA,LGN,"424006,64999999997",BRASIL
2014-01-01,ABR,NÃO SE APLICA,LGN,"373604,684",BRASIL
2014-01-01,AGO,NÃO SE APLICA,LGN,"476840,592",BRASIL
2014-01-01,DEZ,NÃO SE APLICA,LGN,"485193,55199999997",BRASIL
2014-01-01,FEV,NÃO SE APLICA,LGN,"380753,502",BRASIL
2014-01-01,JAN,NÃO SE APLICA,LGN,"399391,93",BRASIL
2014-01-01,JUL,NÃO SE APLICA,LGN,"482753,783",BRASIL
2014-01-01,JUN,NÃO SE APLICA,LGN,"441897,833",BRASIL
2014-01-01,MAI,NÃO SE APLICA,LGN,"439270,773",BRASIL
2014-01-01,MAR,NÃO SE APLICA,LGN,"413572,403",BRASIL
2014-01-01,NOV,NÃO SE APLICA,LGN,"474990,329",BRASIL
